ID,DOB,SSN,Zip,Age,Workclass,fnlwgt
725d38f1,11/8/2003,391-31-1410,3555,63,Self-emp-inc,222289
701ff539,11/19/1987,639-14-2218,59797,47,Local-gov,287480
c6c38bef,10/28/1970,670-75-2081,14114,80,,107762
6c43cb65,7/10/1979,242-98-2027,91343,17,,202521
6af72be1,4/3/1982,302-65-4175,49764,40,Self-emp-not-inc,204116
188d19eb,12/16/2011,539-65-6514,23592,30,Private,29662
e156d5b6,5/21/1986,440-92-6275,16459,27,Private,116358
d4e9589d,3/28/1962,355-03-2667,92851,33,Private,208405
2356b2fd,1/30/1962,228-72-3218,15347,34,Local-gov,284843
58eb8f60,7/13/1964,627-70-2232,60743,34,Local-gov,117018
a6275996,9/16/1957,396-94-0223,71814,23,Private,81281
c42c73ca,7/16/1961,163-08-1856,85487,42,Local-gov,340148
9ecadb92,9/21/1990,755-23-9674,82785,29,Private,363425
1bda4beb,3/12/2006,752-65-8069,12987,45,Private,45857
c7636f89,3/27/1969,713-57-4710,53590,24,Federal-gov,191073
34f9ecff,1/12/1990,261-44-2586,72864,44,Private,116632
5d08e9f6,4/2/1990,701-09-3499,71748,27,Private,405855
b43de523,4/17/1968,247-53-3546,65673,20,Private,298227
306470a7,6/4/1969,557-46-9391,99220,44,Private,290521
f87864a6,3/30/1959,222-12-3562,70934,51,Private,56915
f909bab6,7/19/1976,754-47-5467,80539,20,Private,146538
5a4f9ca9,5/23/2001,492-47-3666,96285,17,,258872
38e9c2fb,11/27/1954,617-83-7667,44779,19,Private,206399
73987112,11/23/1972,512-37-5582,8663,45,Self-emp-inc,197332
dbc1e16f,6/25/1999,405-53-6867,70414,60,Private,245062
fabd370b,11/19/1993,328-29-5885,7779,42,Private,197583
4c7a9a30,2/17/1968,118-96-7814,44142,44,Self-emp-not-inc,234885
596961db,6/11/2011,792-85-1040,79864,40,Private,72887
9030d70c,1/11/1983,597-32-8467,41093,30,Private,180374
f6e601f4,1/24/2009,436-58-0712,75649,38,Private,351299
27d2a025,6/28/1991,511-18-2622,15548,23,Private,54012
5da588e1,3/15/1980,606-59-5344,33812,32,,115745
5b8c5291,10/26/2010,556-08-6099,39974,44,Private,116632
37d9d92f,12/27/1976,418-64-7823,55766,54,Local-gov,288825
b0775651,8/20/1971,840-10-7531,53932,32,Private,132601
f8cd0e2a,6/24/2008,684-91-8127,26313,50,Private,193374
a0f90ad1,2/17/2012,454-36-2685,37222,24,Private,170070
cb687859,12/23/2010,292-69-2997,48455,37,Private,126708
4aa404c3,6/3/1957,248-04-1016,88961,52,Private,35598
51051a1e,8/30/1981,833-33-9124,42798,38,Private,33983
3bc5f9dc,10/6/1979,687-08-5826,50735,49,Private,192776
b46379a3,3/26/1971,583-31-2928,6284,30,Private,118551
84c6f8cd,1/20/1977,878-33-9227,59613,60,Private,201965
3c1a53b4,8/12/1955,860-12-7108,8574,22,,139883
2f464fed,4/23/2007,634-50-2960,6638,35,Private,285020
c40f540f,3/12/1984,501-93-1516,85290,30,Private,303990
0d0ad068,8/23/1991,117-68-1833,96848,67,Private,49401
af19d233,7/15/1962,870-17-0171,73340,46,Private,279196
2821c466,7/2/2002,267-58-3814,34953,17,Private,211870
fa9d7e47,4/28/2006,596-63-1239,61281,22,Private,281432
3cf49b5a,6/11/1973,374-12-6277,73326,27,Private,161155
01a04eb7,3/18/1997,175-05-5593,28903,23,Private,197904
89d9d2f9,3/5/2001,174-43-2691,29911,33,Private,111746
cfe3075c,4/28/1968,320-29-4985,21569,43,Self-emp-not-inc,170721
2fb94fd0,4/17/2011,155-82-6948,77087,28,State-gov,70100
d4cba220,4/13/1961,287-05-2655,93405,41,Private,193626
e0de64c1,8/25/2003,135-57-9775,40943,52,,271749
f208a65e,12/20/1962,752-68-7331,76032,25,Private,189775
5a8255e7,10/28/1955,219-56-4899,8169,63,,401531
c75799ea,6/18/1990,397-60-0806,6775,59,Local-gov,286967
ee655f64,2/8/1968,788-49-6548,73717,45,Local-gov,164427
dd396597,9/18/1989,497-76-0999,85612,38,Private,91039
7f723d68,11/27/1977,389-15-2080,9275,40,Private,347934
62efff8f,2/21/1953,859-14-4973,29772,46,Federal-gov,371373
0d920042,3/5/1976,623-95-6083,25001,35,Private,32220
fe1210df,9/2/1978,877-98-7204,60272,34,Private,187251
38390271,9/22/2000,476-25-7709,45915,33,Private,178107
671a51a9,3/20/2000,312-46-8773,6734,41,Private,343121
12b708b8,1/5/1970,812-81-0239,2962,20,Private,262749
22780def,10/31/2003,857-90-0092,43595,23,Private,403107
cce82e86,3/21/1981,473-42-8604,84645,26,Private,64293
ce153e36,8/30/1994,478-48-3805,17357,72,,303588
9b74ebcc,1/21/1972,824-75-4370,29366,23,Local-gov,324960
eadff674,8/16/1991,863-57-3364,51304,62,Local-gov,114060
6df044b2,11/28/1952,653-59-6984,3239,52,Private,48925
0fd20fdf,2/21/1958,130-14-7891,82210,58,Private,180980
a7b34a2a,1/7/2011,285-85-9733,53269,25,Private,181054
c80ceeb3,8/28/2004,589-06-9342,58893,24,Private,388093
b4f4c72a,6/25/1973,772-18-3785,40244,19,Private,249609
33d34f95,5/4/2009,509-12-2365,83800,43,Private,112131
5e7135ec,6/2/1952,559-41-3912,85279,47,Local-gov,543162
ba9b08ba,1/11/1965,396-96-5670,29113,39,Private,91996
d18e687c,4/28/1986,795-95-3599,73859,49,Private,141944
cd1bde83,11/25/1993,309-12-3551,30154,53,,251804
29a6bf04,7/9/1973,871-32-4265,96698,32,Private,37070
4549bb5c,2/13/1995,101-79-8389,69811,34,Private,337587
1b5ffb3d,7/7/2001,693-20-3540,8341,28,Private,189346
9d30f9d0,8/17/1999,356-15-0839,26588,57,,222216
ec94333c,5/1/2003,812-44-7910,66437,25,Private,267044
c16ae864,5/27/2006,223-45-2811,76811,20,,214635
04a1bd6e,8/16/2002,245-69-8899,82295,21,,204226
60326876,6/3/1951,110-61-4581,73332,34,Private,108116
6f984ffe,10/18/1951,331-67-4905,99494,38,Self-emp-inc,99146
9b360389,7/10/1968,685-88-4420,34916,50,Private,196232
faa89957,8/20/2004,230-71-6386,2313,24,Local-gov,248344
b886c71f,2/10/1969,878-95-8672,37804,37,Local-gov,186035
36a3f60f,7/22/1999,447-95-0525,46877,44,Private,177905
0259ff0b,7/10/1951,398-03-4419,8240,28,Private,85812
8cd9b45a,3/15/1990,401-60-4740,28224,42,Private,221172
12395d10,12/15/1991,670-65-8592,85944,74,Private,99183
5411fe5d,12/7/1983,449-22-4001,3908,38,Self-emp-not-inc,190387
aa60ad05,10/19/1987,386-54-5659,1339,44,Self-emp-not-inc,202692
41224b0b,7/10/1996,785-79-4341,28961,44,Private,109339
a482fc52,3/22/1962,652-32-7977,50744,26,Private,108658
ddb55123,9/23/1975,691-46-6500,81417,36,Private,197202
142a394c,12/5/2008,489-50-7803,94395,41,Private,101739
01780336,3/31/1975,221-38-9650,73096,67,Private,231559
0514f275,12/23/1995,874-44-6987,52146,39,Local-gov,207853
374c88d3,6/12/1976,559-25-5332,38021,57,Private,190942
a2d10720,9/20/1976,620-39-8065,68604,29,Private,102345
c9ee0fd9,8/18/1960,446-06-1195,47649,31,Self-emp-inc,41493
e3e90f64,4/16/1995,883-54-1514,82817,34,,190027
2f55686d,7/11/1977,658-24-2750,35397,44,Private,210525
0894dcdd,6/16/1963,518-44-8073,75671,29,Private,133937
97e22c7a,10/25/1971,126-42-6446,67633,30,Private,237903
ad24a1c7,4/22/1960,447-16-0769,5437,27,Private,163862
f5fd9cae,5/2/1996,172-85-6667,6842,27,Private,201872
aa5ba0a1,11/22/2011,119-38-0938,19552,32,Private,84179
a7e03dae,9/12/1958,448-05-0252,99555,58,Private,51662
fd31de14,10/3/1964,311-34-8235,78657,35,Local-gov,233327
cac0bf35,6/27/1985,350-51-6655,49651,21,Private,259510
c7a9c929,10/6/1960,335-66-6506,2457,28,Private,184831
bc6a20ad,2/2/1967,722-68-1636,98911,46,Self-emp-not-inc,245724
0f1a3701,12/27/1998,877-34-8678,58625,36,Self-emp-not-inc,27053
9aeb1654,1/11/1986,647-05-6027,33305,72,Private,205343
36dd85d4,5/8/1971,853-36-2755,8899,35,Private,229328
3b430fa1,4/6/2002,184-86-5537,61641,33,Federal-gov,319560
1ffdc58e,10/4/1991,585-73-3177,64761,69,Private,136218
36105e52,7/3/1996,876-82-2089,34703,35,Private,54576
24af9603,11/6/1957,395-05-0137,47126,31,Private,323069
5c49cb0c,6/25/1983,177-08-5558,38174,34,Private,148291
f67194e3,2/14/1981,722-79-4913,5081,30,Private,152453
42d3e2e9,5/18/1973,377-71-6555,9410,28,Private,114053
60520c99,5/26/2005,198-07-2557,23646,54,Private,212960
88631c81,12/18/1957,286-59-0737,75722,47,Private,264052
b1d55df8,8/28/1955,594-15-1215,49523,24,Private,82804
c1a38ac8,2/21/1968,134-27-8593,72670,52,Self-emp-not-inc,334273
4beb119d,6/11/1951,199-63-9537,57011,20,Private,27337
9e6b97f2,10/5/1988,678-45-2988,93760,43,Self-emp-inc,188436
3dc658f2,4/19/1973,783-80-5229,26858,45,Private,433665
5c4bfa9e,10/9/1964,561-40-9226,32375,29,Self-emp-not-inc,110663
bef76338,8/1/1951,569-75-5442,78568,47,Private,87490
a8513aeb,6/7/1993,769-90-1816,96620,24,Private,354351
dcacba32,11/26/1974,266-91-8739,24298,51,Private,95469
80532e99,1/29/1996,390-88-7027,1851,17,Private,242718
9e15ac51,11/14/1952,477-83-0522,17070,37,Private,22463
37c8ed7f,7/28/1953,624-99-1773,44772,27,Private,158156
d03e4830,3/6/1952,291-49-6527,23819,29,Private,350162
e830da83,11/22/1997,626-51-6715,94222,18,,165532
c4744165,12/17/1957,277-25-7909,23913,36,Self-emp-not-inc,28738
8e7c6dcc,5/20/1971,889-19-8268,98112,58,Local-gov,283635
830e36ee,3/24/2001,191-53-1413,36376,26,Self-emp-not-inc,86646
9d2320c0,2/21/1983,510-27-4327,80930,65,,195733
488041f3,5/30/2000,342-47-2083,55340,57,Private,69884
ab505389,10/3/1966,884-53-1807,14349,59,Private,199713
a6d5dabc,2/6/1968,809-38-5397,58360,27,Private,181659
0ea95b17,1/21/1997,679-05-5389,94492,31,Self-emp-not-inc,340939
34eda302,2/7/2011,176-76-0710,40171,21,Private,197747
f9652841,2/1/1997,468-31-1341,69140,29,Private,34292
9644285d,11/4/1993,686-87-3061,95764,18,Private,156764
879ed309,1/24/1996,254-62-7519,4447,52,Private,25826
94b0ca3b,12/11/2011,650-51-7763,44425,57,Self-emp-inc,103948
9a638379,3/19/1990,207-39-2145,7888,42,,137390
6fb1c78b,1/23/2005,562-81-6768,70147,55,,105138
bdd79aec,8/17/2010,118-85-9946,18661,60,Private,39352
4189a7f0,12/14/1976,608-51-1106,34465,31,Private,168387
1f63510e,8/29/2009,395-91-3198,43667,23,Private,117789
2ce437bb,3/29/1978,360-37-3075,50889,27,Private,267147
8290bb7d,12/31/1987,234-40-4105,51128,23,,99399
06feeb85,2/9/1964,265-52-0236,83820,42,Self-emp-not-inc,214242
63546f7d,6/19/1989,852-64-3879,87416,25,Private,200408
2af5095c,9/28/1999,431-67-4326,96092,49,Private,136455
6d683ed2,8/29/1968,683-10-7720,21396,32,Private,239824
bd50a693,10/9/1962,174-27-8141,31975,19,Private,217039
5b4b0bbc,9/27/1984,584-77-7509,92107,60,Private,51290
1e006227,6/6/1990,353-10-5970,3880,42,Local-gov,175674
b02c0ecb,10/21/2009,845-55-0347,79556,35,Self-emp-not-inc,194404
455c3988,10/13/1975,125-99-4365,89650,48,Private,45612
9122f46d,8/17/2009,455-86-2267,76174,51,Private,410114
b9940254,3/9/1993,575-90-0254,51545,29,Private,182521
1fc50eda,1/11/1997,842-42-0658,74107,36,Local-gov,339772
259a6c05,3/16/1964,776-52-8705,84482,17,Private,169658
e0e5eeee,12/23/1960,851-28-8281,65654,52,Private,200853
cc436c5f,10/12/1956,431-57-1022,69142,24,Private,247564
b1a6438e,9/3/1976,445-13-2486,66772,24,Private,249909
2cd8ae9d,10/23/1975,619-09-8763,39174,26,Local-gov,208122
9c60abc1,4/29/2006,697-31-8093,93358,27,Private,109881
3d1e4523,6/21/1992,486-09-4567,28774,39,Private,207824
d9bf46f1,4/17/1960,725-46-0703,66698,30,Private,369027
35f55633,5/18/1985,405-77-1417,45172,50,Self-emp-not-inc,114117
ab542075,1/17/1990,314-10-5496,91275,52,Self-emp-inc,51048
a311cf54,11/15/2003,379-07-8383,9979,46,Private,102388
7a7a9e74,2/9/1986,842-77-5562,81721,23,Private,190483
311a578d,8/15/1979,696-97-8282,86952,45,Private,462440
3cb81eba,10/19/1982,123-15-3690,71044,65,Private,109351
5f5fafba,11/30/1980,837-08-6929,76466,29,Private,34383
7d2de5dd,10/29/1972,381-99-3512,78685,47,Private,241832
7393c92a,10/2/2011,440-07-8160,44178,30,Private,124187
1c1762f0,9/26/1973,317-06-5061,32315,34,Private,153614
a0f487e1,6/7/1955,754-74-1495,98573,38,Self-emp-not-inc,267556
9b30c14b,11/8/1951,862-75-3964,77487,33,Private,205469
561a34d9,9/28/1986,600-84-2962,32859,49,Private,268090
59e2109c,12/4/1996,597-80-6864,72773,47,Self-emp-not-inc,165039
3c291020,12/28/1952,346-77-8115,81716,49,Local-gov,120451
ea651f5b,6/29/1980,491-24-6676,2604,43,Private,154374
e72adf17,10/7/1978,406-15-2436,42010,30,Private,103649
ed890e2b,12/2/1987,458-40-0907,26892,58,Self-emp-not-inc,35723
0afb652c,2/11/1992,598-82-4142,75061,19,Private,262601
ce2fd828,11/21/2008,288-17-3570,51393,21,Private,226181
f088521d,9/10/2007,565-41-5353,7904,33,Private,175697
26665d75,8/10/2008,811-05-5797,19366,47,Self-emp-inc,248145
10da2a61,5/29/1962,640-49-7946,9163,52,Self-emp-not-inc,289436
a0d7648e,6/3/1990,506-88-6731,16557,26,Private,75654
4be4a1fe,1/23/1962,734-07-5591,38085,60,Private,199378
69ca7634,4/15/1977,316-20-9737,33382,21,Private,160968
0b2c38b6,11/20/1998,250-90-1668,22783,36,Private,188563
30e9730b,9/12/2005,143-58-9476,74474,31,Private,55849
6fda776b,11/18/1999,242-18-7783,77802,50,Self-emp-inc,195322
9c05ecea,1/13/1981,715-95-7528,27167,31,Local-gov,402089
0b9707c6,4/26/1980,440-39-7618,38127,71,Private,78277
5685e383,10/31/1959,188-87-0277,83998,58,,158611
d0273f31,5/20/1981,441-39-0038,67324,30,State-gov,169496
151b192d,9/27/1979,418-42-0343,8171,20,Private,130959
37697946,7/22/1997,506-75-7407,42438,24,Private,556660
1843c937,6/11/1967,171-95-0260,35528,35,Private,292472
e54364f5,1/22/1961,494-90-3167,52562,38,State-gov,143774
55e058c1,3/14/1982,577-32-4233,33610,27,Private,288341
6f60617b,4/22/1982,231-06-1013,44996,29,State-gov,71592
8d6e8227,4/22/2003,686-61-5731,99773,70,,167358
55fb70c2,6/12/1976,732-18-5972,86825,34,Private,106742
95b7d485,5/5/1975,276-83-6456,51807,44,Private,219288
655bfe44,10/14/2011,485-24-9814,20396,43,Private,174524
2a1e3d66,12/21/1993,466-01-8263,42155,44,Self-emp-not-inc,335183
39400136,8/14/2004,588-26-1843,43061,35,Private,261293
9d73a79d,5/18/1985,697-60-6945,92924,27,Private,111900
6144acb9,5/22/1952,267-33-0002,36059,43,Local-gov,194360
1e0c7b7d,3/10/1983,701-25-1654,76632,20,Private,81145
34563b2d,8/28/1983,170-71-4264,78105,42,Private,341204
5b1e6605,6/15/2004,755-81-6037,54877,27,State-gov,249362
4394e174,9/25/2000,246-24-4293,74725,42,Private,247019
3d6a7429,12/8/1952,317-36-6207,43086,20,,114746
92001aca,2/28/1994,245-06-0843,11702,24,Private,172146
44c5f64e,1/28/1971,403-23-3517,77120,48,Federal-gov,110457
11ec5477,12/5/1973,414-29-3506,46545,17,,80077
c4d0ed57,11/29/1985,634-65-6673,15984,17,Self-emp-not-inc,368700
54df6916,8/29/1970,628-72-1381,98561,33,Private,182556
63e1d286,6/14/1996,859-44-9987,97019,50,Self-emp-inc,219420
d682aabb,8/20/1976,642-66-1232,62300,22,Private,240817
d901b6ae,11/24/1972,408-76-6825,40064,17,Private,102726
5e964b2f,4/9/1986,731-16-4943,28727,32,Private,226267
8b9185b5,8/1/1967,335-82-2450,2798,31,Private,125457
c7337340,1/5/1995,178-43-0939,62920,58,Self-emp-not-inc,204021
9af61503,7/19/1977,484-66-7399,46825,29,Local-gov,92262
c3eb5745,10/28/1981,221-48-1519,21234,37,Private,161141
ceda3871,9/19/1954,627-55-3597,29169,34,Self-emp-not-inc,190290
b46a00b7,8/1/1964,613-93-5536,49100,23,Local-gov,430828
a460d6da,9/14/1971,648-14-6627,74310,18,State-gov,59342
6c8747f9,1/2/1985,856-60-4312,23749,34,Private,136721
488039bf,9/30/1959,384-60-6665,27390,66,,149422
5b328db2,11/26/1979,752-09-3649,31038,45,Local-gov,86644
4328be33,3/27/2002,840-82-2184,56105,41,Private,195124
9fe670fe,11/20/2006,815-22-6205,79604,26,Private,167350
60baa814,3/1/1979,297-23-0554,56515,54,Local-gov,113000
5b1ac115,3/8/2012,751-44-8942,51552,24,Private,140027
750f6ce5,2/21/2003,189-41-0507,61857,42,Private,262425
678ef466,4/10/1959,221-95-7360,16106,20,Private,316702
3c954348,2/8/1956,233-60-3898,88278,23,State-gov,335453
aac90c12,6/18/1957,404-04-1027,72705,25,,202480
3dd1316b,6/15/2011,719-08-6661,63001,35,Private,203628
7d7f88ad,2/18/1964,448-94-0615,28860,31,Private,118710
eccc7230,1/1/2010,740-19-2935,45643,30,Private,189620
fe235880,10/22/1950,363-49-2760,90757,19,Private,475028
b3534d7d,7/26/1990,372-32-5732,98727,36,Local-gov,110866
885e9ecd,11/21/1956,150-95-2854,26426,31,Private,243605
77815a31,12/8/2005,395-03-5862,47565,21,Private,163870
47fd0ff6,5/7/1971,790-42-7648,52911,31,Self-emp-not-inc,80145
07aef5c9,11/15/1998,357-82-9954,64543,46,Private,295566
97edb414,1/27/1999,523-82-3654,3937,44,Private,63042
9479cc55,6/9/1977,795-28-4712,52004,40,Private,229148
c0730329,5/6/2007,426-11-3879,4697,45,Private,242552
6ec6abab,3/22/2011,681-38-1209,28668,60,Private,177665
26f09173,6/16/1972,174-03-8770,371,18,Private,208103
b4d529d1,9/21/1974,376-58-7718,59480,28,Private,296450
5a49416b,5/3/1965,542-26-9913,14204,36,Private,70282
5291d04a,11/14/1961,880-13-1035,41509,36,Private,271767
024ce530,9/23/1994,826-70-0149,33572,40,Private,144995
7eac9eae,4/23/1971,521-30-4586,90160,36,Local-gov,382635
50049dba,11/17/2004,520-05-1705,96170,31,Private,295697
1100d389,7/9/1984,220-54-6246,83673,33,Private,194141
b8f1e141,7/26/1990,683-84-5225,33153,19,State-gov,378418
c156e270,10/19/1988,231-65-9817,45540,22,Private,214399
d753df02,5/16/1995,441-88-8749,73101,34,Private,217460
7240163f,1/25/2012,624-01-4257,24868,33,Private,182556
5c791a40,2/11/1999,332-51-8491,44480,41,Private,125831
b7c2789d,9/26/1964,877-95-5062,94074,29,Private,271328
e867110e,2/27/1995,777-75-2097,54165,50,Local-gov,50459
522589d5,3/6/1965,163-83-1611,37622,42,Private,162140
0f2990b6,12/16/1992,827-81-8733,97441,43,Private,177937
0ab260df,8/30/1967,708-32-0121,26846,44,Private,111502
0fa77b51,6/20/2004,589-08-8904,44836,20,Private,299047
a023459e,11/18/1972,491-35-9071,62178,31,Private,223212
c9cbf51b,9/12/1999,250-57-1076,84170,65,Self-emp-not-inc,118474
4f5174d9,10/9/1950,241-11-8068,1701,23,Private,352139
0cb3d413,5/18/2012,219-05-9048,95750,55,Private,173093
c15b4dbe,2/24/2011,407-70-2870,89766,26,Private,181655
00c550be,10/10/1963,518-39-8448,20999,25,Private,332702
fefd83c8,7/1/2009,757-83-6140,5348,45,,51164
c3517d91,8/20/2010,734-23-5634,85797,35,Private,234901
686a2dae,5/17/1979,138-30-2200,87868,36,Private,131414
19ef21d1,2/16/1994,575-50-7644,20959,43,State-gov,260960
8ca2c4ed,4/19/1997,199-03-2882,38247,56,Private,156052
2166566c,7/2/1997,794-75-8736,47339,42,Private,279914
e963a102,6/28/2009,480-14-8091,18500,19,Private,192453
466398df,1/7/1975,425-28-1749,35860,55,Self-emp-not-inc,200939
6598714d,1/9/1962,279-46-5660,51439,42,Private,151408
e73578f5,11/30/1954,561-88-7768,40880,26,Private,112847
6b690915,6/25/1974,801-61-2648,95946,17,Private,316929
9f4fc435,9/8/1998,794-63-8239,68288,42,Local-gov,126319
ae630f3d,3/10/1956,234-99-3467,6286,55,Private,197422
6ce91e46,10/9/1953,247-28-5229,79781,32,Private,267736
764c5b7e,3/12/1969,700-59-4003,32774,29,Private,267034
6d83dd47,3/25/2001,330-04-8101,84159,46,State-gov,193047
08fbd73f,2/10/1996,424-95-4401,72116,29,State-gov,356089
eb79fc24,12/1/1979,616-53-9907,84387,22,Private,223515
bdfcd487,4/17/1995,271-13-5689,89432,58,Self-emp-not-inc,87510
e657833e,3/15/2004,255-59-6526,46949,23,Private,145111
7b2ea511,6/29/1954,522-39-6191,42801,39,Private,48093
62ada4ab,10/8/2011,893-82-1054,5965,27,Private,31757
42b90e41,8/25/1997,860-38-6759,69108,54,Private,285854
63acad82,1/2/1987,431-66-4743,94906,33,Local-gov,120064
950a13f2,10/7/2003,266-27-4243,50860,46,Federal-gov,167381
4729feee,2/27/1971,675-58-1135,29158,37,Private,103408
41251342,3/28/1985,721-46-7668,3010,36,Private,101460
029d4b60,4/20/1963,435-27-8051,2876,59,Local-gov,420537
30696c10,2/10/1955,707-65-2223,41089,34,Local-gov,119411
144eb042,2/24/1959,635-57-5095,88096,53,Self-emp-inc,128272
8c73f1aa,10/20/1994,204-83-9297,69189,51,Private,386773
a8103a91,6/18/1963,257-93-4764,84996,32,Private,283268
a9fa9bf6,8/30/1999,743-99-2222,35791,31,State-gov,301526
41b07fce,7/10/1984,188-56-3235,40481,22,Private,151790
e0de545f,8/18/1967,226-72-0131,16037,47,Self-emp-not-inc,106252
5a6856f1,10/21/1955,842-21-3604,51753,32,Private,188557
1506ef54,5/30/1987,445-19-6716,10472,26,Private,171114
7e7c155f,2/16/1952,401-02-4467,28223,37,Private,327323
09cb822b,11/10/1980,740-43-3069,3411,31,Private,244147
85d63e01,9/13/2010,120-72-3680,35438,37,Private,280282
431fb30b,9/22/1968,631-12-7293,77893,55,Private,116442
35742c79,9/8/1968,665-53-6172,94888,23,Local-gov,282579
dd9f0779,11/21/1954,132-70-0694,89107,36,Private,51838
01fe89bc,3/2/1971,657-39-9425,49935,34,Private,73585
66b284f2,7/27/1980,736-83-1227,56696,43,Private,226902
9c43b1b2,5/22/2012,716-10-1905,74261,54,Private,279129
f431f063,9/24/1984,288-11-1143,69364,43,State-gov,146908
4a8c4147,4/2/1995,188-34-1084,12175,28,Private,196690
ef3ff9ee,8/13/1954,378-67-3155,22266,40,Private,130760
a9c707c2,1/10/1984,405-83-0929,18430,41,Self-emp-not-inc,49572
00d829d0,2/14/1996,879-90-7075,66868,40,Private,237601
ec19c488,4/19/1999,311-59-3249,53138,42,Private,169628
15a4545a,9/15/1986,145-13-1798,79131,61,Self-emp-not-inc,36671
6de2bbe7,1/2/1984,898-07-4010,9121,18,Private,231193
2be83e07,2/25/1967,431-83-1971,34771,59,,192130
d9526b87,4/9/1999,485-58-1967,10096,21,,149704
bb5ca90f,6/28/2007,322-56-6402,6710,48,Private,102102
44d267db,9/25/1956,590-82-0816,72676,41,Self-emp-inc,32185
6027de9f,12/20/1963,465-11-1319,95106,18,,196061
98ad8ad3,9/18/1969,406-60-5283,59868,23,Private,211046
869ca20f,8/21/1995,794-69-6183,99714,60,Private,31577
4405411b,8/19/2005,641-87-1579,91563,22,Private,162343
09d5d5c4,8/13/1997,872-17-4289,77143,61,Private,128831
e06a0557,8/9/2002,419-78-8048,90054,25,Private,316688
140aeeb3,8/16/1956,437-09-6482,94825,46,Private,90758
93d0ccdb,9/24/1953,325-01-9843,68220,43,Private,274363
e663cf5e,5/20/1985,160-47-8874,29943,43,Private,154538
03402b82,11/12/1977,811-95-6003,63831,24,Private,106085
cb4318ea,3/6/1992,884-82-7122,95950,68,Self-emp-not-inc,315859
a7dfd8a2,4/4/1981,406-25-3027,56482,31,Private,51471
d513c780,10/19/2007,224-39-2117,25776,17,Private,193830
7f2d697a,4/26/2007,260-02-4177,81964,32,Private,231043
59baa252,10/29/1971,477-24-9047,4455,50,,23780
3cb635ef,7/16/1987,722-93-2622,52073,33,Private,169879
fe01cbc1,7/31/1988,303-05-7909,2812,64,Private,270333
937a76a1,12/27/1978,785-34-6961,29581,20,Private,138768
b49e645d,7/5/1984,623-14-3537,84373,30,Private,191571
10f2501a,10/26/1979,133-62-1868,96877,22,,219941
