ID,DOB,SSN,Zip,Age,Workclass,fnlwgt,Education,Education-Num,Marital Status,Occupation,Relationship,Race
2fbd216c,9/19/1964,849-40-2828,51615,54,Private,176681,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black
a4547372,8/16/2004,642-07-3073,45376,53,Local-gov,140359,Preschool,1,Never-married,Machine-op-inspct,Not-in-family,White
8afe3d62,12/6/1997,895-25-1490,35480,18,Private,243313,HS-grad,9,Never-married,Sales,Own-child,White
08323f59,6/11/2000,310-04-3601,9191,60,,24215,10th,6,Divorced,,Not-in-family,Amer-Indian-Eskimo
e5c39081,12/8/1969,381-71-7409,93019,66,Self-emp-not-inc,167687,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White
9755df42,5/26/1966,679-48-0287,96174,75,Private,314209,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,White
5798b01c,3/19/1999,281-96-9164,55376,65,Private,176796,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White
8698dfd0,3/9/2000,738-16-4063,18975,35,Private,538583,11th,7,Separated,Transport-moving,Not-in-family,Black
7c9932cd,10/13/1954,488-69-2618,74235,41,Private,130408,HS-grad,9,Divorced,Sales,Unmarried,Black
71a5144a,5/24/1973,871-96-1515,86550,25,Private,159732,Some-college,10,Never-married,Adm-clerical,Not-in-family,White
f79a041d,5/22/1969,489-04-0684,49306,33,Private,110978,Some-college,10,Divorced,Craft-repair,Other-relative,Other
1db3c959,9/5/1957,228-27-7877,59573,28,Private,76714,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White
2025b24c,3/13/2008,605-41-2519,70649,59,State-gov,268700,HS-grad,9,Married-civ-spouse,Other-service,Husband,White
219a718a,8/20/1983,798-82-1662,38496,40,State-gov,170525,Some-college,10,Never-married,Adm-clerical,Not-in-family,White
1fe717a1,4/26/1975,836-85-7638,38655,41,Private,180138,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White
8c68f8aa,3/31/1959,394-37-1960,49491,38,Local-gov,115076,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White
2c3ece4d,7/10/1981,805-20-0068,97710,23,Private,115458,HS-grad,9,Never-married,Transport-moving,Own-child,White
3dc2fcb5,12/12/1987,272-49-8030,79647,40,Private,347890,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White
4b06d8ba,7/30/2007,260-28-0096,37423,41,Self-emp-not-inc,196001,HS-grad,9,Married-civ-spouse,Other-service,Wife,White
9d7f6f2b,5/1/1955,193-73-3533,36603,24,State-gov,273905,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White
f9dd3dfc,9/11/2003,620-45-1153,95870,20,,119156,Some-college,10,Never-married,,Own-child,White
913cbcad,9/29/1955,235-27-5171,21606,38,Private,179488,Some-college,10,Divorced,Craft-repair,Not-in-family,White
727dc768,3/31/1969,126-25-3350,78604,56,Private,203580,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White
51c94edf,5/1/1960,623-64-1456,90148,58,Private,236596,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White
8faada7c,9/17/1975,757-87-9383,61987,32,Private,183916,HS-grad,9,Never-married,Other-service,Not-in-family,White
65fd62b8,9/20/1990,798-20-8640,40953,40,Private,207578,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White
4716b551,6/28/1966,327-84-2840,4110,45,Private,153141,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White
90e92b4e,12/16/1962,388-91-5750,93266,41,Private,112763,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White
e82ee816,4/16/1960,289-77-9265,70899,42,Private,390781,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black
e1e40224,7/27/1983,347-52-7988,32825,59,Local-gov,171328,10th,6,Widowed,Other-service,Unmarried,Black
0ac087d7,11/25/1980,413-55-2055,55391,19,Local-gov,27382,Some-college,10,Never-married,Adm-clerical,Own-child,White
64be852b,10/23/1968,425-70-4779,10778,58,Private,259014,Some-college,10,Never-married,Transport-moving,Not-in-family,White
7e24efa9,11/22/1982,776-10-6171,2124,42,Self-emp-not-inc,303044,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander
bbfb5ef1,10/1/1954,564-67-0894,46443,20,Private,117789,HS-grad,9,Never-married,Other-service,Own-child,White
7c1ff755,11/19/1950,629-59-2697,3187,32,Private,172579,HS-grad,9,Separated,Other-service,Not-in-family,White
86e8dfba,9/25/1980,357-96-2599,35416,45,Private,187666,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White
52d95da4,6/17/1961,259-61-2927,26786,50,Private,204518,7th-8th,4,Divorced,Craft-repair,Not-in-family,White
741c55d1,11/22/1972,294-08-5754,98291,36,Private,150042,Bachelors,13,Divorced,Prof-specialty,Own-child,White
1797d996,7/5/1993,863-05-5621,41474,45,Private,98092,HS-grad,9,Married-civ-spouse,Sales,Husband,White
7e7f64ad,11/20/1975,328-53-6675,67332,17,Private,245918,11th,7,Never-married,Other-service,Own-child,White
829b6645,12/7/2005,705-61-4821,676,59,Private,146013,Some-college,10,Married-civ-spouse,Sales,Husband,White
3ab370fa,12/4/1993,677-02-1614,92475,26,Private,378322,11th,7,Married-civ-spouse,Craft-repair,Husband,White
33622a76,9/11/1983,453-01-6150,69315,37,Self-emp-inc,257295,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander
ee862c20,3/2/1972,309-18-3679,84146,19,,218956,Some-college,10,Never-married,,Own-child,White
a717b82f,11/2/1979,707-34-7812,49923,64,Private,21174,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White
e86fbbc9,5/29/1954,713-40-7156,14411,33,Private,185480,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White
ae3c2541,4/15/1988,463-01-3069,65984,33,Private,222205,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White
efcaae97,4/5/2005,452-95-7856,82963,61,Private,69867,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White
e1ee5db2,7/18/1991,800-80-1147,5677,17,Private,191260,9th,5,Never-married,Other-service,Own-child,White
00f66b39,9/11/1986,405-20-6824,41074,50,Self-emp-not-inc,30653,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White
9c4ece76,3/22/1986,637-15-4232,41363,27,Local-gov,209109,Masters,14,Never-married,Prof-specialty,Own-child,White
c1ed3a86,7/24/2008,800-93-3351,12541,30,Private,70377,HS-grad,9,Divorced,Prof-specialty,Own-child,White
d2435df2,9/22/1964,412-28-6624,94728,43,Private,477983,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black
982d5483,12/14/1996,302-38-7817,82669,44,Private,170924,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White
9a964520,5/31/1999,454-17-9603,17810,35,Private,190174,Some-college,10,Never-married,Exec-managerial,Not-in-family,White
e8cf6bd6,1/11/1994,645-69-5492,3105,25,Private,193787,Some-college,10,Never-married,Tech-support,Own-child,White
2d138d94,5/8/1979,662-10-9634,90042,24,Private,279472,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White
3cd50aeb,3/13/1983,886-19-8474,70124,22,Private,34918,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White
510ef6ae,5/9/1953,577-06-3200,63325,42,Local-gov,97688,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White
6e089621,2/6/1978,324-54-6398,4228,34,Private,175413,Assoc-acdm,12,Divorced,Sales,Unmarried,Black
1c52a383,8/1/2009,620-38-0312,12501,60,Private,173960,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White
b4ec547b,7/12/2008,581-74-1785,87654,21,Private,205759,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White
9ef5566a,1/1/1970,524-93-5313,65432,57,Federal-gov,425161,Masters,14,Married-civ-spouse,Sales,Husband,White
40bb81f6,8/28/1984,274-63-7476,67648,41,Private,220531,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White
d46d7c7c,2/10/1956,781-71-6151,9341,50,Private,176609,Some-college,10,Divorced,Other-service,Not-in-family,White
c17e6389,4/9/1974,681-24-8848,95701,25,Private,371987,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White
ac65c829,2/17/1981,701-53-2003,88500,50,Private,193884,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White
343ce8e3,6/8/1997,136-95-5715,96639,36,Private,200352,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White
c776dd38,12/15/1981,672-54-0351,26434,31,Private,127595,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White
4c7b8179,7/8/2007,130-09-2273,93084,29,Local-gov,220419,Bachelors,13,Never-married,Protective-serv,Not-in-family,White
36682bad,3/7/1979,172-01-4098,39943,21,Private,231931,Some-college,10,Never-married,Sales,Own-child,White
6d9f4eaa,5/7/2009,249-59-8940,50122,27,Private,248402,Bachelors,13,Never-married,Tech-support,Unmarried,Black
d5f14438,7/9/1990,844-75-2938,70448,65,Private,111095,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White
4c8d7cab,7/25/1995,618-81-4333,90226,37,Self-emp-inc,57424,Bachelors,13,Divorced,Sales,Not-in-family,White
123f3a41,2/4/1967,801-18-0169,40552,39,,157443,Masters,14,Married-civ-spouse,,Wife,Asian-Pac-Islander
afb6ab35,10/23/1996,553-80-7796,93153,24,Private,278130,HS-grad,9,Never-married,Craft-repair,Own-child,White
010e6aba,3/30/1951,504-03-1724,68496,38,Private,169469,HS-grad,9,Divorced,Sales,Not-in-family,White
3b57d03c,10/13/1983,497-37-9432,22079,48,Private,146268,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White
5e6ca57c,3/31/1991,565-45-2662,61343,21,Private,153718,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander
a3f3b790,11/18/1985,737-79-6658,26452,31,Private,217460,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White
1cbb559b,10/9/1997,621-43-1154,96479,55,Private,238638,HS-grad,9,Married-civ-spouse,Sales,Husband,White
dd736358,4/27/1973,617-47-3669,86857,24,Private,303296,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander
5d5bc5ef,11/9/1957,191-36-1573,31369,43,Private,173321,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White
e1fd1106,6/1/1952,313-97-4625,10867,26,Private,193945,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White
9dd8f646,2/4/2010,683-46-7581,15163,46,Private,83082,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White
bc2fa570,12/13/1989,416-15-5464,85655,35,Private,193815,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White
59f67790,1/13/1965,224-30-2180,30139,41,Self-emp-inc,34987,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White
66411566,10/12/2000,560-72-2039,66977,26,Private,59306,Bachelors,13,Never-married,Sales,Not-in-family,White
2f9bcdc6,12/17/2007,102-15-2508,26497,34,Private,142897,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander
cd8e1523,6/21/1953,634-88-7274,1261,19,,860348,Some-college,10,Never-married,,Own-child,Black
a3ff9204,2/5/1978,848-60-7677,11084,36,Self-emp-not-inc,205607,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black
d49bfc39,3/19/2003,136-15-6575,79702,22,Private,199698,Some-college,10,Never-married,Sales,Own-child,White
7eab22a3,1/30/2003,476-48-1974,70742,24,Private,191954,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White
96373328,10/15/2006,581-37-3282,68574,77,Self-emp-not-inc,138714,Some-college,10,Married-civ-spouse,Sales,Husband,White
7bc01245,8/5/1989,707-34-2155,78358,22,Private,399087,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Other-relative,White
762f4418,5/25/1989,486-52-3272,91429,29,Private,423158,Some-college,10,Never-married,Tech-support,Not-in-family,White
6f62b76a,3/2/1981,867-55-6326,41946,62,Private,159841,HS-grad,9,Widowed,Other-service,Not-in-family,White
0e51ca19,6/18/1965,439-57-7451,11146,39,Self-emp-not-inc,174308,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White
1728d52b,2/9/1981,591-83-7503,62771,43,Private,50356,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White
8646ee94,7/6/1957,447-60-0019,81728,35,Private,186110,HS-grad,9,Divorced,Transport-moving,Not-in-family,White
7744a3ba,10/18/1982,543-95-0250,94948,29,Private,200381,11th,7,Never-married,Exec-managerial,Not-in-family,White
7479ba74,5/2/2011,345-68-9628,85165,76,Self-emp-not-inc,174309,Masters,14,Married-civ-spouse,Craft-repair,Husband,White
808567f4,9/10/2002,337-74-0215,61921,63,Self-emp-not-inc,78383,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White
e974a147,5/7/1987,218-42-2650,34506,23,,211601,Assoc-voc,11,Never-married,,Own-child,Black
032093b8,2/6/2006,287-50-3697,78725,43,Private,187728,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White
0f9b03b6,5/4/1964,668-93-3466,4129,58,Self-emp-not-inc,321171,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White
997175f1,1/4/2009,773-34-4881,20533,66,Private,127921,HS-grad,9,Never-married,Transport-moving,Not-in-family,White
871459d9,10/18/2010,513-22-2202,58975,41,Private,206565,Some-college,10,Never-married,Craft-repair,Not-in-family,Black
f689db48,12/12/1968,226-12-0939,25991,26,Private,224563,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White
fe265516,4/21/1993,497-36-9750,88343,47,Private,178686,Assoc-voc,11,Never-married,Other-service,Not-in-family,White
cfd1a389,4/30/2012,144-61-4499,97583,55,Local-gov,98545,10th,6,Married-civ-spouse,Adm-clerical,Husband,White
fe76d97a,7/10/1980,301-25-2517,83443,53,Private,242606,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White
6e9b8da3,1/19/1958,173-07-3604,80350,17,Private,270942,5th-6th,3,Never-married,Other-service,Other-relative,White
13d3cb6c,5/18/1996,691-55-0743,72274,30,Private,94235,HS-grad,9,Never-married,Craft-repair,Other-relative,White
5b4bb68e,9/4/1983,763-18-3044,59638,49,Private,71195,Masters,14,Never-married,Prof-specialty,Not-in-family,White
93003bc7,7/27/2000,357-76-5912,33512,19,Private,104112,HS-grad,9,Never-married,Sales,Unmarried,Black
ab0e2458,12/21/1989,492-42-2075,67064,45,Private,261192,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black
1a22c067,4/19/2004,844-48-6933,43185,26,Private,94936,Assoc-acdm,12,Never-married,Sales,Not-in-family,White
aad1a9fb,12/8/1955,121-09-9796,94982,38,Private,296478,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White
99dc39a2,6/7/1968,873-35-7379,86739,36,State-gov,119272,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White
2d55ff14,8/20/1987,195-74-7149,80207,33,Private,85043,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White
fd85eeb9,4/18/2007,652-22-5582,51630,22,State-gov,293364,Some-college,10,Never-married,Protective-serv,Own-child,Black
ede9d64a,5/19/1974,193-59-0256,62069,43,Self-emp-not-inc,241895,Bachelors,13,Never-married,Sales,Not-in-family,White
54c2706e,1/31/1965,175-90-0685,28361,67,,36135,11th,7,Married-civ-spouse,,Husband,White
058cb7be,4/15/1959,362-83-4864,81564,30,,151989,Assoc-voc,11,Divorced,,Unmarried,White
b8a0df38,11/15/1991,607-25-2082,83640,56,Private,101128,Assoc-acdm,12,Married-spouse-absent,Other-service,Not-in-family,White
8eb01977,10/9/2005,897-73-4517,66526,31,Private,156464,Bachelors,13,Never-married,Prof-specialty,Own-child,White
3dff438c,10/27/1964,234-33-3582,62873,33,Private,117963,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White
fd1541cf,2/7/1994,328-46-5434,43014,26,Private,192262,HS-grad,9,Married-civ-spouse,Other-service,Husband,White
a585ddc1,6/14/1983,407-32-5005,29227,33,Private,111363,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White
69dcc4b4,10/10/1997,274-23-1582,59234,46,Local-gov,329752,11th,7,Married-civ-spouse,Transport-moving,Husband,White
e333d228,4/14/1998,725-77-0435,27132,59,,372020,Bachelors,13,Married-civ-spouse,,Husband,White
885f73eb,2/11/1981,748-68-0731,25816,38,Federal-gov,95432,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White
0851500c,8/14/1990,182-34-7235,57712,65,Private,161400,11th,7,Widowed,Other-service,Unmarried,Other
26ea5bfb,6/3/1996,206-35-4906,79680,40,Private,96129,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White
d8a7967e,1/21/2001,186-68-1211,58185,42,Private,111949,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White
75b62118,2/13/2012,675-82-3978,41110,26,Self-emp-not-inc,117125,9th,5,Married-civ-spouse,Craft-repair,Husband,White
739abdc5,1/27/1956,552-80-8238,64368,36,Private,348022,10th,6,Married-civ-spouse,Other-service,Wife,White
f3428768,4/13/2004,778-69-5491,97683,62,Private,270092,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White
b08da6e7,6/23/1966,404-88-3854,3917,43,Private,180609,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White
1286a4b6,8/28/1976,764-42-0346,5507,43,Private,174575,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White
9f5c8a6d,4/27/1981,287-49-0539,84020,22,Private,410439,HS-grad,9,Married-spouse-absent,Sales,Not-in-family,White
bef936bd,10/21/1953,688-74-1182,91834,28,Private,92262,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
4c9fd3ed,2/4/2004,843-07-9504,4498,56,Self-emp-not-inc,183081,Some-college,10,Married-civ-spouse,Sales,Husband,White
efe007d5,6/7/1998,100-30-2779,86351,22,Private,362589,Assoc-acdm,12,Never-married,Sales,Not-in-family,White
a3e7c509,11/26/1986,541-58-8311,73336,57,Private,212448,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White
fe99d40f,5/15/1960,870-10-6277,26021,39,Private,481060,HS-grad,9,Divorced,Sales,Unmarried,White
b5eb99c0,8/15/2000,120-47-0971,63523,26,Federal-gov,185885,Some-college,10,Never-married,Adm-clerical,Unmarried,White
13913c2b,2/7/1962,885-47-9605,13627,17,Private,89821,11th,7,Never-married,Other-service,Own-child,White
5e4a0b0b,1/2/2008,804-99-3057,61313,40,State-gov,184018,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White
da12448c,6/8/1959,752-27-0675,82849,45,Private,256649,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black
277c3da8,3/25/1988,456-52-0101,4992,44,Private,160323,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black
ec725b51,2/20/1977,396-28-0788,79800,20,Local-gov,350845,Some-college,10,Never-married,Adm-clerical,Own-child,White
4ba28682,8/30/1978,133-97-2887,55140,33,Private,267404,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White
2b88d082,3/10/1968,459-22-7052,89386,23,Private,35633,Some-college,10,Never-married,Sales,Not-in-family,White
46fe1ddd,1/23/2008,368-70-2979,82512,46,Self-emp-not-inc,80914,Masters,14,Divorced,Exec-managerial,Not-in-family,White
b6b050ef,12/26/1999,546-26-2202,94194,38,Private,172927,HS-grad,9,Married-civ-spouse,Sales,Husband,White
00d58eb1,5/13/1969,466-80-4363,7848,54,Private,174319,HS-grad,9,Divorced,Transport-moving,Not-in-family,White
e23754c1,4/30/1999,493-24-1958,77546,46,Private,214955,5th-6th,3,Divorced,Craft-repair,Not-in-family,White
7f0c3200,10/15/1988,517-33-9650,17269,25,Private,344991,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White
a2ac1ba1,8/12/1975,150-17-1726,31734,46,Private,108699,Some-college,10,Divorced,Sales,Not-in-family,White
2a35368e,10/12/1982,405-04-4648,1202,36,Local-gov,117312,Some-college,10,Married-civ-spouse,Transport-moving,Wife,White
0ce89d9e,7/1/1992,891-99-4479,96425,23,Private,396099,HS-grad,9,Never-married,Other-service,Not-in-family,White
7e10cb03,12/18/2003,166-86-3570,37102,29,Private,134152,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White
b4e2036a,2/10/2011,815-49-5500,72664,44,Private,162028,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White
484d7b00,2/2/1969,568-10-0162,94741,19,Private,25429,Some-college,10,Never-married,Adm-clerical,Own-child,White
092b507c,11/1/1991,180-39-0987,28528,19,Private,232392,HS-grad,9,Never-married,Other-service,Other-relative,White
2e26aaf0,3/6/1975,745-50-6914,54182,35,Private,220098,HS-grad,9,Married-civ-spouse,Other-service,Wife,White
07e11192,6/1/1978,620-27-9566,37027,27,Private,301302,Bachelors,13,Never-married,Craft-repair,Not-in-family,White
fd78113d,4/30/1954,252-62-6878,18574,46,Self-emp-not-inc,277946,Assoc-acdm,12,Separated,Craft-repair,Not-in-family,White
edc67481,11/17/1965,236-37-8057,56235,34,State-gov,98101,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White
d6ea73d3,9/13/1961,756-64-4566,42425,34,Private,196164,HS-grad,9,Never-married,Other-service,Not-in-family,White
675551f0,6/25/2005,302-64-6564,16369,44,Private,115562,Some-college,10,Married-civ-spouse,Tech-support,Husband,White
63cd6cfd,5/17/1964,461-09-8068,14823,45,Private,96975,Some-college,10,Divorced,Handlers-cleaners,Unmarried,White
283cbc21,3/21/1995,581-21-2037,36727,20,,137300,HS-grad,9,Never-married,,Other-relative,White
dc98aafa,6/10/2001,531-15-3303,42960,25,Private,86872,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White
